Boundary,Protocol,Timestamp,Frame_Bytes,TCP_Payload_Bytes
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.0649257,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.0668762,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.0683148,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.0683153,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.0704148,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.071296,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.0720465,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.0728064,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.0745661,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.0755298,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.0850658,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.0886707,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.0980678,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.1016812,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.1114311,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1116178,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.114981,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.114982,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1149828,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.116932,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1207395,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1220105,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.124063,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.1240633,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.126754,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1267543,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.127921,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1326213,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.133574,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.1350937,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.1387289,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1387293,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1403124,118,64
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.1442895,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.1450772,69,15
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1450777,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1462524,118,64
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.148039,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.149057,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.1509683,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1509686,107,53
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.1509688,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1527288,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1566892,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1579494,130,76
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.1600542,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.1622858,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1622863,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.163342,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.1686614,108,54
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.1730638,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.176759,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.1871183,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.1923008,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.2010965,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.205206,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.2140877,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.2140887,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.21789,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.2282598,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.2340488,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.2431242,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.246744,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.2570994,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.261743,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.2690752,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.2748475,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.2840884,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.2873611,65,11
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255408.293796,546,492
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255408.2947185,125,71
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255408.2947195,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.2960653,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.3002584,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.3080716,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.3130894,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.3210733,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.3259926,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.3330777,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.3364377,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.344325,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.349081,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.3496945,69,15
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.349695,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.352049,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.355213,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.3610642,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.3660703,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.3751235,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.3794148,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.388083,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.392572,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.401092,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.405241,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.4150994,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.418292,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.4271276,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.4315214,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.4410987,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.4443426,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.454086,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.4575403,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.4660897,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.4702623,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.4800806,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.483457,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.4930954,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.4962313,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.5051005,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.5093184,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.518105,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.5222812,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.531084,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.535415,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.5441556,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.546108,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.5486472,69,15
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.5486474,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.5500915,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.5544689,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.559097,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.5625358,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.571118,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.5753624,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.5841236,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.5884013,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.599482,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.6042562,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.6081812,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.609019,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.6090207,60,0
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255408.6097925,153,99
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.6115758,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.6124125,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.6143482,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.615405,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.6271124,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.6319778,65,11
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255408.644281,150,96
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255408.660108,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255408.6644063,60,0
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255408.6680956,125,71
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.674963,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.679809,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.6798096,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.6811595,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.6859818,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.687161,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.6912317,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.6923058,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.6969433,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.698042,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.7024412,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.7034824,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.7051108,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.708197,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.7081976,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.7093577,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.7138786,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.714906,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.7196152,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.7204044,130,76
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.7247794,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.7257707,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.730465,108,54
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255408.7311268,128,74
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255408.7311275,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.7444086,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.748715,69,15
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.7487154,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.7501538,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.754227,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.7542276,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.7631173,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.7667675,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255408.7744174,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.7761254,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.7800822,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.7892334,66,12
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255408.79203,340,286
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.792868,65,11
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255408.7928686,125,71
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255408.792869,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.802114,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.8060112,65,11
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255408.824169,187,133
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255408.8290396,128,74
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.840141,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.8433838,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.8724813,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.876546,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.885135,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.8894663,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.8981206,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9024706,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9116905,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9155064,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9231057,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9281824,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.937135,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9415753,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9444714,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9492838,69,15
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.951124,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9521766,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.955607,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9556077,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9631374,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9686062,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9771273,66,12
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255408.9801197,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9813173,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9911296,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255408.9944088,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0021584,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.007311,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0151336,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0206802,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0291295,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0332592,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0411384,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.046646,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0541134,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0574267,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0661614,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0705297,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0811114,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0863883,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0961454,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.0994954,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.1093843,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.112472,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.1211412,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.1255062,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.13415,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.1384294,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.1444619,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255409.14767,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.1484692,69,15
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255409.1484694,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255409.1484702,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.1491277,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.150208,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255409.150208,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255409.1515307,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255409.1530752,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.1545775,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.154578,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255409.154578,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.1631079,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.1678917,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.175153,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.1785038,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.1901498,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.193647,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.2021382,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255409.2044115,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.2066362,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.215147,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.2198627,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.2271392,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.2300682,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2356277,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.2381227,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.240857,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2408574,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2408576,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.24211,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2466948,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.247653,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.2511225,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.25229,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2522902,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2534347,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2578359,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2588367,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2637713,107,53
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.2637718,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2654643,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.2698352,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2698357,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2709346,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2752094,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2761645,128,74
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.2781482,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.280852,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2808526,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2819426,130,76
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2867703,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2877326,122,68
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.2901363,66,12
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255409.2920632,249,195
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.2920637,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.2920642,108,54
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255409.2929375,125,71
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255409.292938,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3031235,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.307731,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3151662,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.320794,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3291774,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.333264,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255409.3344476,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3422575,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3446262,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3470962,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3470967,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3503668,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3551512,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3551517,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3581707,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3671665,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3710983,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.381151,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.386523,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255409.3951657,66,12
